Timestamp,voltage_1,voltage_2,voltage_3
42669.6768874729,0.198421,-0.000646,0.218817
42669.6768874845,0.197796,-0.000646,0.218817
42669.6768874961,0.198108,-0.000334,0.218817
42669.6768875076,0.197483,-2.2e-05,0.217254
42669.6768875192,0.197796,-0.000646,0.219442
42669.6768875308,0.197796,-0.000334,0.220379
42669.6768875424,0.198108,-2.2e-05,0.216942
42669.6768875539,0.197483,0.000291,0.217879
42669.6768875655,0.197796,-2.2e-05,0.217254
42669.6768875771,0.197483,-0.000334,0.217254
42669.6768875887,0.197483,-0.000334,0.218504
42669.6768876002,0.197483,-0.000646,0.218192
42669.6768876118,0.198108,-0.000334,0.217879
42669.6768876234,0.198108,-0.000334,0.218504
42669.6768876349,0.198108,-2.2e-05,0.219754
42669.6768876465,0.197796,-0.000334,0.220691
42669.6768876581,0.197796,-0.000334,0.222566
42669.6768876697,0.197796,-0.000646,0.222566
42669.6768876812,0.198108,-0.000334,0.221941
42669.6768876928,0.197796,-2.2e-05,0.219754
42669.6768877044,0.197483,-2.2e-05,0.217879
42669.676887716,0.197483,-0.000646,0.216629
42669.6769101529,0.198108,-0.000334,0.221004
42669.6769101645,0.197796,-0.000334,0.220067
42669.6769101761,0.197796,-0.000334,0.219442
42669.6769101877,0.197796,-2.2e-05,0.218817
42669.6769101992,0.197796,-2.2e-05,0.218504
42669.6769102108,0.197796,-0.000958,0.219129
42669.6769102224,0.197796,-0.000334,0.219442
42669.676910234,0.197796,-0.000334,0.219442
42669.6769102455,0.197796,-2.2e-05,0.219129
42669.6769102571,0.198108,-0.000334,0.218817
42669.6769102687,0.197483,-0.000334,0.219754
42669.6769102803,0.197796,-0.000334,0.219129
42669.6769102918,0.197796,-0.000958,0.218817
42669.6769103034,0.197796,-0.000334,0.218817
42669.676910315,0.198108,-0.000334,0.217254
42669.6769103266,0.197483,-2.2e-05,0.216629
42669.6769103381,0.197796,-2.2e-05,0.219754
42669.6769103497,0.198108,-0.000334,0.221316
42669.6769103613,0.197796,-0.000334,0.222566
42669.6769103729,0.197796,-0.000334,0.221004
42669.6769103844,0.197796,-0.000334,0.219754
42669.676910396,0.197796,-2.2e-05,0.218192
42669.6769104076,0.198108,-0.000646,0.218192
42669.6769104191,0.197483,-0.000334,0.217879
42669.6769104307,0.198108,-0.000646,0.218192
42669.6769104423,0.198421,-0.000334,0.217254
42669.6769104539,0.197796,-0.000334,0.217254
42669.6769104654,0.197796,-2.2e-05,0.218192
42669.676910477,0.197796,-0.000646,0.218817
42669.6769104886,0.19717,-0.000646,0.218817
42669.6769105002,0.197483,-2.2e-05,0.218504
42669.6769105117,0.197483,-0.000334,0.218192
42669.6769105233,0.197483,-0.000334,0.218192
42669.6769105349,0.197796,-0.000646,0.218504
42669.6769105465,0.197483,-0.000334,0.218192
42669.676910558,0.197483,-0.000958,0.218192
42669.6769105696,0.197796,-0.000646,0.221941
42669.6769105812,0.197796,-0.000334,0.222879
42669.6769105928,0.198108,-0.000646,0.221629
42669.6769106043,0.197796,-0.000334,0.220067
42669.6769106159,0.198108,-0.000334,0.218504
42669.6769106275,0.197483,-0.000334,0.218192
42669.676910639,0.197796,-0.000958,0.219754
42669.6769106506,0.198108,-2.2e-05,0.219754
42669.6769106622,0.197483,-0.000646,0.220379
42669.6769106738,0.197796,-0.000646,0.219754
42669.6769106854,0.197483,-0.000334,0.218817
42669.6769106969,0.197483,-0.000334,0.217879
42669.6769107085,0.197796,-0.000646,0.220379
42669.6769107201,0.197483,-0.000334,0.217567
42669.6769107317,0.197483,-0.000334,0.217254
42669.6769107432,0.197483,-2.2e-05,0.217567
42669.6769107548,0.197796,-0.000334,0.218192
42669.6769107664,0.198108,-0.000646,0.219129
42669.6769107779,0.198108,-0.000958,0.218817
42669.6769107895,0.197796,-0.000646,0.224754
42669.6769108011,0.197483,-0.000334,0.223816
42669.6769108127,0.197796,-2.2e-05,0.222879
42669.6769108242,0.197796,-2.2e-05,0.220379
42669.6769108358,0.197796,-0.000334,0.218817
42669.6769108474,0.197796,-0.000646,0.217879
42669.676910859,0.197483,-0.000334,0.218192
42669.6769108705,0.198108,-0.000334,0.220691
42669.6769108821,0.197483,-2.2e-05,0.217567
42669.6769108937,0.197796,-2.2e-05,0.221316
42669.6769109053,0.197796,-2.2e-05,0.219754
